,type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,elevation
534,Feature,nn00714381,1.2,"12km NNW of Bridgeport, California",1577845173871,1577930859453,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00714381,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00714381&format=geojson,,,,,reviewed,0,22,nn,00714381,",nn00714381,",",nn,",",geoserve,origin,phase-data,",7.0,0.118,0.1988,149.94,ml,earthquake,"M 1.2 - 12km NNW of Bridgeport, California",Point,"[-119.2902, 38.3596, 8.5]",2426
535,Feature,ci39019335,0.72,"14km ESE of Little Lake, CA",1577845101430,1577903988307,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019335,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019335&format=geojson,,,,,reviewed,0,8,ci,39019335,",ci39019335,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",12.0,0.06946,0.1,65.0,ml,earthquake,"M 0.7 - 14km ESE of Little Lake, CA",Point,"[-117.7495, 35.9073333, 6]",1514
536,Feature,pr2020001061,2.25,"11km S of Guanica, Puerto Rico",1577845094790,1578047982997,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001061&format=geojson,,,,,reviewed,0,78,pr,2020001061,",pr2020001061,",",pr,",",geoserve,origin,phase-data,",4.0,0.1061,0.27,296.0,md,earthquake,"M 2.3 - 11km S of Guanica, Puerto Rico",Point,"[-66.8955, 17.8703, 3]",0
537,Feature,pr2020001060,2.1,"9km S of Guanica, Puerto Rico",1577844963680,1578047941686,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001060,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001060&format=geojson,,,,,reviewed,0,68,pr,2020001060,",pr2020001060,",",pr,",",geoserve,origin,phase-data,",3.0,0.1505,0.09,333.0,md,earthquake,"M 2.1 - 9km S of Guanica, Puerto Rico",Point,"[-66.9213, 17.8825, 11]",0
538,Feature,pr2020001058,2.34,"11km SE of Guanica, Puerto Rico",1577844573140,1578047892269,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001058,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001058&format=geojson,,,,,reviewed,0,84,pr,2020001058,",pr2020001058,",",pr,",",geoserve,origin,phase-data,",4.0,0.0937,0.14,319.0,md,earthquake,"M 2.3 - 11km SE of Guanica, Puerto Rico",Point,"[-66.8326, 17.8938, 6]",0
539,Feature,nc73322021,0.77,"3km SE of The Geysers, CA",1577844521070,1577850363682,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322021,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322021&format=geojson,,,,,automatic,0,9,nc,73322021,",nc73322021,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",9.0,0.01533,0.02,105.0,md,earthquake,"M 0.8 - 3km SE of The Geysers, CA",Point,"[-122.7301636, 38.7631683, 1.55]",339
540,Feature,ci39019319,0.33,"18km SW of La Quinta, CA",1577844160850,1577844385798,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019319,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019319&format=geojson,,,,,automatic,0,2,ci,39019319,",ci39019319,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",16.0,0.07277,0.24,99.0,ml,earthquake,"M 0.3 - 18km SW of La Quinta, CA",Point,"[-116.4335, 33.5411667, 18.65]",1032
541,Feature,pr2020001055,2.35,"10km S of Indios, Puerto Rico",1577844047780,1578047806430,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001055,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001055&format=geojson,,,,,reviewed,0,85,pr,2020001055,",pr2020001055,",",pr,",",geoserve,origin,phase-data,",5.0,0.0935,0.23,280.0,md,earthquake,"M 2.4 - 10km S of Indios, Puerto Rico",Point,"[-66.8221, 17.9011, 6]",0
542,Feature,pr2020001054,1.98,"11km S of Indios, Puerto Rico",1577843906810,1578047732678,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001054,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001054&format=geojson,,,,,reviewed,0,60,pr,2020001054,",pr2020001054,",",pr,",",geoserve,origin,phase-data,",3.0,0.0974,0.13,318.0,md,earthquake,"M 2.0 - 11km S of Indios, Puerto Rico",Point,"[-66.8336, 17.889, 10]",0
543,Feature,ok2020aadx,2.2,"16km E of Waukomis, Oklahoma",1577843905929,1577980870606,-360,https://earthquake.usgs.gov/earthquakes/eventpage/ok2020aadx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2020aadx&format=geojson,,,,,reviewed,0,74,ok,2020aadx,",ok2020aadx,",",ok,",",geoserve,origin,phase-data,",85.0,0.0,0.16,34.0,ml,earthquake,"M 2.2 - 16km E of Waukomis, Oklahoma",Point,"[-97.71566667, 36.26516667, 6.2]",340
544,Feature,pr2020001053,2.44,"6km SE of Maria Antonia, Puerto Rico",1577843824770,1578047661460,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001053,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001053&format=geojson,,,,,reviewed,0,92,pr,2020001053,",pr2020001053,",",pr,",",geoserve,origin,phase-data,",8.0,0.0515,0.13,218.0,md,earthquake,"M 2.4 - 6km SE of Maria Antonia, Puerto Rico",Point,"[-66.853, 17.9308, 7]",0
545,Feature,pr2020001052,2.79,"6km SSE of Guanica, Puerto Rico",1577843728470,1578047612702,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001052,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001052&format=geojson,,,,,reviewed,0,120,pr,2020001052,",pr2020001052,",",pr,",",geoserve,origin,phase-data,",12.0,0.0621,0.22,217.0,md,earthquake,"M 2.8 - 6km SSE of Guanica, Puerto Rico",Point,"[-66.8948, 17.915, 6]",0
546,Feature,nc73322016,1.99,"14km E of Angwin, CA",1577843666690,1578688863487,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322016,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322016&format=geojson,,,,,reviewed,0,61,nc,73322016,",nc73322016,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",56.0,0.034,0.19,85.0,md,earthquake,"M 2.0 - 14km E of Angwin, CA",Point,"[-122.2916667, 38.5578333, 5.33]",262
547,Feature,pr2020001050,2.15,"3km SSE of Guanica, Puerto Rico",1577843624220,1578047558838,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001050,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001050&format=geojson,,,,,reviewed,0,71,pr,2020001050,",pr2020001050,",",pr,",",geoserve,origin,phase-data,",7.0,0.0353,0.27,212.0,md,earthquake,"M 2.2 - 3km SSE of Guanica, Puerto Rico",Point,"[-66.8923, 17.9423, 6]",0
548,Feature,nn00714319,0.8,"56km NNE of Pahrump, Nevada",1577843220353,1577993731963,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00714319,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00714319&format=geojson,,,,,reviewed,0,10,nn,00714319,",nn00714319,",",nn,",",geoserve,origin,phase-data,",26.0,0.224,0.135,136.97,ml,earthquake,"M 0.8 - 56km NNE of Pahrump, Nevada",Point,"[-115.6837, 36.6594, 0]",1332
549,Feature,ok2020aadn,2.36,"16km E of Waukomis, Oklahoma",1577843202049,1579229831040,-360,https://earthquake.usgs.gov/earthquakes/eventpage/ok2020aadn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2020aadn&format=geojson,,,,,reviewed,0,86,ok,2020aadn,",ok2020aadn,us70006t1g,",",ok,us,",",geoserve,origin,phase-data,",79.0,0.0,0.17,34.0,ml,earthquake,"M 2.4 - 16km E of Waukomis, Oklahoma",Point,"[-97.71333333, 36.26633333, 7.06]",340
550,Feature,pr2020001047,2.24,"9km SE of Guanica, Puerto Rico",1577843130260,1578047483566,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001047,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001047&format=geojson,,,,,reviewed,0,77,pr,2020001047,",pr2020001047,",",pr,",",geoserve,origin,phase-data,",5.0,0.0751,0.22,278.0,md,earthquake,"M 2.2 - 9km SE of Guanica, Puerto Rico",Point,"[-66.8485, 17.9066, 6]",0
551,Feature,ak0201oeah5,1.0,"69km SSW of Kobuk, Alaska",1577843077218,1578698441869,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201oeah5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201oeah5&format=geojson,,,,,reviewed,0,15,ak,0201oeah5,",ak0201oeah5,",",ak,",",geoserve,origin,phase-data,",,,0.62,,ml,earthquake,"M 1.0 - 69km SSW of Kobuk, Alaska",Point,"[-157.191, 66.2978, 0.2]",476
552,Feature,ci39019303,0.7,"23km N of Borrego Springs, CA",1577843046270,1577904013310,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019303,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019303&format=geojson,,,,,reviewed,0,8,ci,39019303,",ci39019303,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",26.0,0.06078,0.22,81.0,ml,earthquake,"M 0.7 - 23km N of Borrego Springs, CA",Point,"[-116.4176667, 33.4628333, 9.75]",923
553,Feature,nn00714318,1.4,"57km NNE of Pahrump, Nevada",1577842815746,1577993176062,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00714318,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00714318&format=geojson,,,,,reviewed,0,30,nn,00714318,",nn00714318,",",nn,",",geoserve,origin,phase-data,",30.0,0.232,0.154,90.32,ml,earthquake,"M 1.4 - 57km NNE of Pahrump, Nevada",Point,"[-115.6733, 36.6584, 0]",1341
554,Feature,ak0201ocrrt,1.4,"73km W of Cantwell, Alaska",1577842642498,1578698257943,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201ocrrt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201ocrrt&format=geojson,,,,,reviewed,0,30,ak,0201ocrrt,",ak0201ocrrt,",",ak,",",geoserve,origin,phase-data,",,,0.28,,ml,earthquake,"M 1.4 - 73km W of Cantwell, Alaska",Point,"[-150.3959, 63.2827, 126.7]",1635
555,Feature,ci39019287,0.68,"9km NE of Aguanga, CA",1577842523530,1577904013797,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019287,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019287&format=geojson,,,,,reviewed,0,7,ci,39019287,",ci39019287,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",29.0,0.02047,0.16,38.0,ml,earthquake,"M 0.7 - 9km NE of Aguanga, CA",Point,"[-116.7858333, 33.4958333, 6.42]",1257
556,Feature,ak0201oc70z,1.5,"65km SW of Fort McPherson, Canada",1577842498529,1578698258950,-420,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201oc70z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201oc70z&format=geojson,,,,,reviewed,0,35,ak,0201oc70z,",ak0201oc70z,",",ak,",",geoserve,origin,phase-data,",,,0.55,,ml,earthquake,"M 1.5 - 65km SW of Fort McPherson, Canada",Point,"[-136.0214, 67.0458, 3.2]",600
557,Feature,us700070tn,3.5,"23km N of Buldir Island, Alaska",1577842457908,1579228392040,-600,https://earthquake.usgs.gov/earthquakes/eventpage/us700070tn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700070tn&format=geojson,,,,,reviewed,0,188,us,700070tn,",us700070tn,",",us,",",geoserve,origin,phase-data,",,1.081,0.7,161.0,mb,earthquake,"M 3.5 - 23km N of Buldir Island, Alaska",Point,"[175.8577, 52.5669, 128.87]",0
558,Feature,pr2020001001,2.71,"11km S of Indios, Puerto Rico",1577842351620,1579227359040,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001001,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001001&format=geojson,2.0,2.0,,,reviewed,0,113,pr,2020001001,",pr2020001001,us70006t1h,",",pr,us,",",dyfi,geoserve,origin,phase-data,",14.0,0.0917,0.08,233.0,md,earthquake,"M 2.7 - 11km S of Indios, Puerto Rico",Point,"[-66.8416, 17.8915, 7]",0
559,Feature,pr2020001044,1.77,"10km S of Indios, Puerto Rico",1577842174930,1578047395540,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001044,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001044&format=geojson,,,,,reviewed,0,48,pr,2020001044,",pr2020001044,",",pr,",",geoserve,origin,phase-data,",3.0,0.0959,0.25,326.0,md,earthquake,"M 1.8 - 10km S of Indios, Puerto Rico",Point,"[-66.8176, 17.9016, 6]",0
560,Feature,ak0201ob1lk,1.2,"151km WNW of Haines Junction, Canada",1577842162682,1578698256852,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201ob1lk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201ob1lk&format=geojson,,,,,reviewed,0,22,ak,0201ob1lk,",ak0201ob1lk,",",ak,",",geoserve,origin,phase-data,",,,0.55,,ml,earthquake,"M 1.2 - 151km WNW of Haines Junction, Canada",Point,"[-140.0259, 61.3569, 9.7]",1703
561,Feature,pr2020001043,1.76,"14km SSW of Guanica, Puerto Rico",1577842123760,1578047358830,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001043,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001043&format=geojson,,,,,reviewed,0,48,pr,2020001043,",pr2020001043,",",pr,",",geoserve,origin,phase-data,",3.0,0.1491,0.05,291.0,md,earthquake,"M 1.8 - 14km SSW of Guanica, Puerto Rico",Point,"[-66.9485, 17.8431, 13]",0
562,Feature,pr2020001042,1.78,"12km S of Guanica, Puerto Rico",1577842018780,1578047270766,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001042,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001042&format=geojson,,,,,reviewed,0,49,pr,2020001042,",pr2020001042,",",pr,",",geoserve,origin,phase-data,",3.0,0.1691,0.05,335.0,md,earthquake,"M 1.8 - 12km S of Guanica, Puerto Rico",Point,"[-66.9168, 17.8583, 6]",0
563,Feature,pr2020001041,2.32,"12km S of Indios, Puerto Rico",1577841909120,1578047220806,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001041,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001041&format=geojson,,,,,reviewed,0,83,pr,2020001041,",pr2020001041,",",pr,",",geoserve,origin,phase-data,",6.0,0.1057,0.17,241.0,md,earthquake,"M 2.3 - 12km S of Indios, Puerto Rico",Point,"[-66.8256, 17.884, 6]",0
564,Feature,ak0201o9tt2,0.8,"18km SW of North Nenana, Alaska",1577841835103,1578698255752,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201o9tt2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201o9tt2&format=geojson,,,,,reviewed,0,10,ak,0201o9tt2,",ak0201o9tt2,",",ak,",",geoserve,origin,phase-data,",,,0.66,,ml,earthquake,"M 0.8 - 18km SW of North Nenana, Alaska",Point,"[-149.4241, 64.4801, 14.2]",150
565,Feature,nc73322011,1.07,"3km SSW of Cobb, CA",1577841786500,1577847842434,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322011,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322011&format=geojson,,,,,automatic,0,18,nc,73322011,",nc73322011,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",17.0,0.01641,0.03,53.0,md,earthquake,"M 1.1 - 3km SSW of Cobb, CA",Point,"[-122.7363358, 38.7996674, 1.87]",361
566,Feature,pr2020001040,2.08,"9km S of Indios, Puerto Rico",1577841687740,1578047157606,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001040,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001040&format=geojson,,,,,reviewed,0,67,pr,2020001040,",pr2020001040,",",pr,",",geoserve,origin,phase-data,",5.0,0.0849,0.09,279.0,md,earthquake,"M 2.1 - 9km S of Indios, Puerto Rico",Point,"[-66.8306, 17.9055, 8]",0
567,Feature,ci39019271,0.84,"14km WSW of Searles Valley, CA",1577841618240,1577904028311,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019271&format=geojson,,,,,reviewed,0,11,ci,39019271,",ci39019271,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",18.0,0.0774,0.18,129.0,ml,earthquake,"M 0.8 - 14km WSW of Searles Valley, CA",Point,"[-117.538, 35.6953333, 5.8]",1160
568,Feature,pr2020001038,2.6,"9km S of Indios, Puerto Rico",1577841617350,1578047110535,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001038,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001038&format=geojson,,,,,reviewed,0,104,pr,2020001038,",pr2020001038,",",pr,",",geoserve,origin,phase-data,",4.0,0.0854,0.13,279.0,md,earthquake,"M 2.6 - 9km S of Indios, Puerto Rico",Point,"[-66.8248, 17.9093, 8]",0
569,Feature,pr2020001059,2.31,"33km NNW of San Antonio, Puerto Rico",1577841138890,1578046483831,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001059,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001059&format=geojson,,,,,reviewed,0,82,pr,2020001059,",pr2020001059,",",pr,",",geoserve,origin,phase-data,",3.0,0.6063,0.46,354.0,md,earthquake,"M 2.3 - 33km NNW of San Antonio, Puerto Rico",Point,"[-67.2615, 18.756, 28]",1
570,Feature,us700070sw,4.3,"56km SSE of Shizunai, Japan",1577841137070,1579226962040,600,https://earthquake.usgs.gov/earthquakes/eventpage/us700070sw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700070sw&format=geojson,,,,,reviewed,0,284,us,700070sw,",us700070sw,",",us,",",geoserve,origin,phase-data,",,0.467,0.65,120.0,mb,earthquake,"M 4.3 - 56km SSE of Shizunai, Japan",Point,"[142.5714, 41.8487, 68.53]",1
571,Feature,pr2020001057,1.95,"6km S of Guanica, Puerto Rico",1577841110680,1578046465319,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001057,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001057&format=geojson,,,,,reviewed,0,58,pr,2020001057,",pr2020001057,",",pr,",",geoserve,origin,phase-data,",5.0,0.0642,0.09,275.0,md,earthquake,"M 2.0 - 6km S of Guanica, Puerto Rico",Point,"[-66.8991, 17.9141, 6]",0
572,Feature,pr2020001056,1.95,"8km S of Indios, Puerto Rico",1577841067580,1578046451511,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001056&format=geojson,,,,,reviewed,0,58,pr,2020001056,",pr2020001056,",",pr,",",geoserve,origin,phase-data,",4.0,0.2226,0.34,223.0,md,earthquake,"M 2.0 - 8km S of Indios, Puerto Rico",Point,"[-66.8268, 17.9218, 22]",0
573,Feature,pr2020001051,2.7,"84km NW of San Antonio, Puerto Rico",1577840942850,1578046422591,-300,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001051,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001051&format=geojson,,,,,reviewed,0,112,pr,2020001051,",pr2020001051,",",pr,",",geoserve,origin,phase-data,",5.0,0.7885,0.46,335.0,md,earthquake,"M 2.7 - 84km NW of San Antonio, Puerto Rico",Point,"[-67.6525, 19.0408, 36]",0
574,Feature,us70006t17,4.5,"163km WSW of Hachijo-jima, Japan",1577840934688,1579225659040,540,https://earthquake.usgs.gov/earthquakes/eventpage/us70006t17,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006t17&format=geojson,,,,,reviewed,0,312,us,70006t17,",us70006t17,",",us,",",geoserve,origin,phase-data,",,1.478,0.65,89.0,mb,earthquake,"M 4.5 - 163km WSW of Hachijo-jima, Japan",Point,"[138.3309, 32.2879, 321.34]",0
575,Feature,pr2020001049,1.9,"7km S of Guanica, Puerto Rico",1577840794010,1578046400655,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001049,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001049&format=geojson,,,,,reviewed,0,56,pr,2020001049,",pr2020001049,",",pr,",",geoserve,origin,phase-data,",4.0,0.0739,0.18,275.0,md,earthquake,"M 1.9 - 7km S of Guanica, Puerto Rico",Point,"[-66.9068, 17.9065, 4]",0
576,Feature,pr2020001048,2.06,"5km S of Guanica, Puerto Rico",1577840623070,1578046383223,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001048,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001048&format=geojson,,,,,reviewed,0,65,pr,2020001048,",pr2020001048,",",pr,",",geoserve,origin,phase-data,",7.0,0.0586,0.22,224.0,md,earthquake,"M 2.1 - 5km S of Guanica, Puerto Rico",Point,"[-66.8985, 17.9198, 8]",0
577,Feature,pr2020001046,1.46,"9km SSW of Guanica, Puerto Rico",1577840490970,1578046302287,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001046,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001046&format=geojson,,,,,reviewed,0,33,pr,2020001046,",pr2020001046,",",pr,",",geoserve,origin,phase-data,",3.0,0.1353,0.07,332.0,md,earthquake,"M 1.5 - 9km SSW of Guanica, Puerto Rico",Point,"[-66.9368, 17.8871, 7]",0
578,Feature,pr2020001045,2.64,"25km N of Dorado, Puerto Rico",1577840432490,1578046275975,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001045,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001045&format=geojson,,,,,reviewed,0,107,pr,2020001045,",pr2020001045,",",pr,",",geoserve,origin,phase-data,",3.0,0.9688,0.21,349.0,md,earthquake,"M 2.6 - 25km N of Dorado, Puerto Rico",Point,"[-66.2668, 18.6933, 29]",0
579,Feature,pr2020001039,2.67,"71km N of San Antonio, Puerto Rico",1577840221290,1578046251431,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001039,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001039&format=geojson,,,,,reviewed,0,110,pr,2020001039,",pr2020001039,",",pr,",",geoserve,origin,phase-data,",3.0,0.9608,0.44,357.0,md,earthquake,"M 2.7 - 71km N of San Antonio, Puerto Rico",Point,"[-67.2105, 19.1285, 8]",2
580,Feature,ci39019247,0.67,"2km E of Loma Linda, CA",1577840216750,1578513257123,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019247,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019247&format=geojson,,,,,reviewed,0,7,ci,39019247,",ci39019247,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",24.0,0.1029,0.13,113.0,ml,earthquake,"M 0.7 - 2km E of Loma Linda, CA",Point,"[-117.2421667, 34.0481667, 14.94]",1098
